2ndFlrSF,MasVnrArea,GarageYrBlt,BedroomAbvGr,BsmtExposure,BsmtFinType1,GarageFinish,1stFlrSF,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,KitchenQual,LotArea,LotFrontage,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,GarageYrBlt_missing,LotFrontage_missing
0,0,1968,3,Mn,Rec,Unf,1060,188,204,270,1060,Gd,8246,70.0,90,8,5,1060,1968,2001,154000,0,1
744,0,1976,3,No,None,Unf,804,556,248,440,1548,Gd,2308,24.0,0,6,6,804,1976,1976,155000,0,0
0,0,1930,1,No,Rec,Unf,438,290,0,246,438,Fa,8400,60.0,0,5,2,290,1920,1950,60000,0,0
0,0,1945,2,No,Unf,Unf,747,0,747,220,747,TA,4608,47.0,0,6,4,747,1945,1950,80000,0,0
0,60,1967,3,No,BLQ,RFn,892,432,460,288,892,TA,7150,65.0,0,5,5,892,1967,1967,100000,0,0
0,120,1962,3,Av,ALQ,None,1190,803,303,540,1190,TA,7728,70.0,18,6,5,1106,1962,1962,132500,0,0
0,247,1963,3,No,BLQ,RFn,1394,609,785,514,1394,TA,9500,70.0,76,5,6,1394,1963,1963,159000,0,1
1000,360,1952,4,No,Unf,Unf,960,0,960,400,1960,TA,7596,60.0,0,5,5,960,1952,1952,124500,0,0
0,170,2003,1,Av,GLQ,Fin,848,659,189,420,848,Gd,4435,36.0,0,5,6,848,2003,2003,131500,0,0
0,54,1990,3,No,ALQ,Fin,1339,1053,256,484,1339,TA,8049,50.0,58,5,7,1309,1990,1990,180000,0,0
0,0,1950,2,No,Unf,Unf,784,0,784,360,784,TA,9000,60.0,0,3,6,784,1928,1950,76000,0,0
0,0,1968,3,No,Unf,Unf,948,0,948,300,948,TA,8978,70.0,0,5,5,948,1968,1968,108000,0,1
0,0,1973,3,No,BLQ,Unf,1178,1084,92,439,1178,Gd,10000,80.0,0,6,5,1176,1973,2000,157000,0,0
978,344,1999,3,No,GLQ,Fin,1005,694,284,490,1983,Gd,10762,70.0,0,5,7,978,1999,1999,225000,0,1
0,0,1976,4,No,ALQ,Unf,1728,1606,122,560,1728,TA,9297,63.0,0,5,5,1728,1976,1976,188000,0,0
0,0,1965,2,No,Unf,Unf,764,0,680,504,764,TA,5232,30.0,0,5,5,680,1925,2004,73000,0,0
462,0,1973,2,Gd,GLQ,Unf,526,462,0,297,988,TA,1596,21.0,101,5,4,462,1973,1973,91000,0,0
612,76,2009,2,Av,GLQ,RFn,612,294,318,528,1224,Gd,3000,30.0,234,5,6,612,2009,2009,173733,0,0
504,297,1972,2,No,Unf,Unf,483,0,483,288,987,TA,1680,21.0,0,5,6,483,1972,1972,94500,0,0
975,0,1994,4,No,GLQ,Unf,933,642,273,493,1908,Gd,8750,70.0,133,5,7,915,1994,1995,210000,0,0
0,0,1956,3,Av,BLQ,Unf,1144,739,405,596,1144,TA,9571,68.0,0,6,5,1144,1956,1956,129000,0,0
0,233,1978,3,Av,ALQ,Unf,1032,605,427,564,1032,TA,10395,70.0,0,6,6,1032,1978,1978,148000,0,1
896,268,1988,4,No,GLQ,None,1164,831,320,521,2060,TA,10029,97.0,228,5,6,1151,1988,1989,211000,0,0
0,0,2004,3,No,GLQ,Unf,1114,646,468,576,1114,Gd,13695,66.0,102,5,5,1114,2004,2004,159000,0,0
0,359,1967,3,Av,ALQ,RFn,1724,528,1152,480,1724,TA,17871,70.0,0,5,6,1680,1967,1976,197900,0,1
546,281,1972,3,No,BLQ,Unf,672,317,355,264,1218,TA,1680,21.0,28,7,6,672,1972,1972,118000,0,0
0,0,1950,2,No,Unf,Unf,841,0,721,294,841,TA,8400,60.0,0,4,4,721,1950,1950,82000,0,0
0,0,1987,2,No,Unf,RFn,1088,0,1074,461,1088,Gd,3696,70.0,74,5,8,1074,1986,1986,170000,0,1
0,90,1978,3,No,ALQ,Unf,864,646,218,336,864,TA,7000,70.0,0,8,5,864,1978,2005,136500,0,1
0,238,2005,3,Gd,GLQ,None,1826,1422,392,758,1826,Gd,11302,69.0,75,5,8,1814,2005,2006,319000,0,0
530,0,1935,3,No,Unf,Unf,581,0,530,288,1111,Fa,7200,60.0,0,7,5,530,1920,1996,101000,0,0
0,300,1992,2,No,ALQ,Unf,912,595,317,576,912,Gd,8872,72.0,240,8,5,912,1965,2008,147000,0,0
1106,348,1999,4,No,GLQ,Fin,1164,524,628,671,2270,Gd,11764,92.0,57,7,8,1152,1999,2007,290000,0,0
0,0,1984,3,No,ALQ,Unf,923,658,218,264,923,TA,6951,37.0,0,5,5,876,1984,1985,119500,0,0
0,0,1953,3,Av,Unf,Unf,910,0,105,414,910,Gd,8892,74.0,0,7,5,105,1953,1996,116000,0,0
0,0,1987,2,None,None,Unf,1040,0,0,400,1040,TA,8544,60.0,0,4,3,0,1950,1950,92900,0,0
534,0,1967,2,No,ALQ,Fin,840,315,420,338,1374,TA,5400,90.0,0,6,4,840,1920,1950,105000,0,0
0,315,2007,3,Gd,Unf,Fin,2121,0,2121,732,2121,Ex,14450,107.0,98,5,9,2121,2006,2007,415298,0,0
1112,0,2004,4,Av,Unf,Fin,847,0,847,434,1959,Gd,11796,59.0,48,5,7,847,2004,2005,215000,0,0
472,0,1995,3,No,Unf,Unf,1067,0,927,576,1539,TA,6120,51.0,0,6,5,927,1936,1950,141500,0,0
0,200,1954,2,No,LwQ,Fin,1268,540,728,244,1268,TA,7800,78.0,98,6,5,1268,1954,1954,132000,0,0
0,0,1997,2,No,ALQ,Unf,960,250,710,308,960,Fa,6000,50.0,0,4,4,960,1920,1950,108500,0,0
0,0,1995,3,No,Unf,Unf,1097,0,1097,672,1097,TA,10859,112.0,64,5,5,1097,1994,1995,145000,0,0
888,0,1914,2,Mn,None,Unf,880,390,490,320,1768,TA,10800,60.0,341,7,7,880,1914,1970,163000,0,0
0,0,1950,3,No,BLQ,Unf,1112,120,736,271,1668,TA,9600,80.0,0,8,6,856,1950,2005,140000,0,0
0,216,1968,2,No,Unf,RFn,1392,0,1392,576,1392,TA,13560,120.0,0,3,6,1392,1968,1968,110000,0,0
587,0,1939,4,No,Unf,Unf,825,0,780,280,1412,TA,6000,50.0,0,6,6,780,1939,1950,132500,0,0
0,270,2008,3,Gd,Unf,RFn,1630,0,1622,860,1630,Ex,10226,61.0,42,5,8,1622,2008,2008,295493,0,0
0,0,2007,1,No,GLQ,None,1241,1106,135,569,1241,Gd,4274,35.0,116,5,7,1241,2006,2007,199900,0,0
0,0,1987,2,Av,ALQ,Unf,768,619,149,624,768,TA,7244,54.0,0,7,5,768,1970,1970,129500,0,0
0,72,1993,3,No,BLQ,Unf,1640,728,568,924,1640,Gd,14778,70.0,0,7,6,1296,1954,2006,224000,0,1
0,0,2007,2,Av,None,RFn,1419,945,474,567,1419,Gd,8089,60.0,0,6,8,1419,2007,2007,392000,0,0
0,0,0,3,Gd,GLQ,None,1200,1200,0,0,1200,TA,10800,60.0,0,5,5,1200,1987,1988,179000,1,0
754,138,1972,4,No,ALQ,Fin,725,626,99,484,1479,Gd,7472,70.0,32,9,7,725,1972,2004,184000,0,1
0,0,1990,3,No,ALQ,Unf,1414,528,245,601,1414,TA,11029,87.0,51,8,6,1184,1958,2002,176500,0,0
720,0,1916,4,No,Unf,Unf,624,0,624,513,1344,TA,4571,34.0,0,5,5,624,1916,1950,98000,0,0
720,0,1979,2,None,None,Unf,1547,0,0,672,2320,TA,14762,70.0,144,6,5,0,1948,1950,169000,0,1
0,0,0,2,No,Rec,None,788,266,522,0,788,TA,7446,70.0,0,5,4,788,1941,1950,100000,1,1
586,0,1978,3,No,ALQ,Unf,855,311,544,440,1441,TA,2289,24.0,0,6,6,855,1978,1978,148500,0,0
0,0,2008,2,No,Rec,Unf,864,612,252,300,864,TA,9100,70.0,0,6,6,864,1959,1959,127500,0,0
0,0,1974,3,No,ALQ,Unf,864,616,248,528,864,TA,9000,60.0,0,6,4,864,1971,1971,120500,0,0
0,95,1968,4,No,Unf,Unf,1776,0,1584,888,1776,TA,11475,85.0,25,5,5,1584,1958,1958,110000,0,0
0,0,1968,3,No,BLQ,Unf,1056,775,281,304,1056,TA,8450,65.0,85,6,5,1056,1968,1968,142000,0,0
0,0,0,1,Gd,BLQ,None,904,350,333,0,904,Fa,10020,70.0,0,1,1,683,1922,1950,61000,1,1
0,432,2009,2,Av,GLQ,Fin,1478,578,892,484,1478,Gd,4403,70.0,144,5,7,1470,2009,2009,222000,0,1
765,0,1915,3,No,Unf,Unf,840,0,840,379,1605,TA,5790,60.0,0,6,3,840,1915,1950,107400,0,0
908,158,1999,3,No,GLQ,RFn,882,633,240,588,1790,Gd,9179,68.0,88,5,7,873,1999,1999,193000,0,0
780,44,1976,4,No,ALQ,Unf,1088,381,399,484,1868,Gd,10304,70.0,96,7,5,780,1976,1976,197500,0,1
546,285,1973,3,No,BLQ,Unf,672,356,316,264,1218,TA,1890,21.0,28,5,6,672,1973,1973,113000,0,0
0,816,2007,2,Av,GLQ,Fin,2084,1636,442,1220,2084,Ex,14803,114.0,45,5,10,2078,2007,2008,385000,0,0
0,0,1976,3,No,ALQ,None,855,566,289,440,1456,TA,2280,24.0,0,6,6,855,1976,1976,148500,0,0
0,0,1965,3,No,BLQ,Fin,1256,830,136,276,1256,TA,9937,75.0,68,6,5,1256,1965,1965,147500,0,0
702,0,2002,3,No,GLQ,Fin,807,457,326,393,1509,Gd,7861,70.0,75,5,6,783,2002,2003,183200,0,1
884,0,1945,3,No,ALQ,Unf,1436,774,104,180,2320,Gd,7259,61.0,0,8,6,1028,1945,2002,259500,0,0
1254,0,1918,4,No,BLQ,Unf,1370,1128,242,864,2624,TA,22420,86.0,0,6,6,1370,1918,1950,239000,0,0
595,0,1979,3,No,None,Unf,780,0,780,544,1375,Gd,9000,50.0,162,6,6,780,1937,1950,141000,0,0
0,105,1958,2,Gd,ALQ,None,1095,513,75,264,1095,TA,10382,75.0,0,5,6,588,1958,1958,140000,0,0
928,0,0,4,No,ALQ,None,1272,1084,188,0,2200,TA,8777,67.0,70,7,5,1272,1900,2003,145900,1,0
0,99,2002,3,Mn,GLQ,RFn,1494,922,572,530,1494,Gd,12803,88.0,36,5,7,1494,2002,2002,221000,0,0
550,0,1950,2,No,Unf,Unf,796,0,560,384,1346,TA,11767,70.0,24,7,4,560,1910,2000,112000,0,0
0,0,0,3,No,None,None,990,588,402,0,990,TA,8070,60.0,0,5,4,990,1994,1995,123600,1,0
1051,0,1908,5,No,Unf,None,1307,0,907,360,2358,TA,45600,75.0,40,8,6,907,1908,1997,240000,0,0
0,0,1955,2,No,Rec,Unf,833,415,418,326,833,Gd,5400,90.0,0,7,5,833,1954,2000,117000,0,0
1349,245,2005,4,Gd,Unf,Fin,1133,0,1094,642,2482,Gd,12665,88.0,39,5,8,1094,2005,2006,281213,0,0
1060,178,2005,3,Mn,Unf,RFn,1038,0,1030,878,2098,Ex,10240,80.0,52,5,8,1030,2005,2005,275500,0,0
0,89,1967,3,No,ALQ,Fin,899,450,414,288,899,Gd,7800,65.0,0,7,5,864,1967,2004,130000,0,0
1142,286,2005,4,No,None,Fin,1182,998,177,736,2324,Ex,11924,85.0,21,5,9,1175,2005,2006,345000,0,0
0,0,1985,2,Av,Rec,RFn,894,777,117,600,894,TA,7200,60.0,0,5,5,894,1972,1972,123000,0,0
0,0,1992,3,No,GLQ,RFn,1575,430,1145,529,1575,Gd,8012,50.0,0,5,6,1575,1992,1992,179200,0,0
0,147,2004,1,Gd,GLQ,RFn,848,697,151,420,848,Gd,4426,70.0,0,5,6,848,2004,2004,141000,0,1
875,0,1916,3,No,Unf,None,815,0,815,225,1690,TA,8850,65.0,0,6,7,815,1916,1950,144000,0,0
550,0,1977,4,No,ALQ,RFn,925,548,36,336,1475,TA,2665,41.0,26,6,5,757,1977,1977,127000,0,0
0,256,2005,2,Av,ALQ,None,1362,20,1342,460,1362,Gd,7577,61.0,28,5,6,1362,2005,2006,194700,0,0
0,40,2003,2,Gd,Unf,Fin,1456,0,1273,400,1456,Gd,3196,70.0,20,5,8,1273,2003,2003,215000,0,1
1070,456,2006,4,Mn,GLQ,RFn,1392,57,1335,576,2462,Gd,19378,134.0,132,5,7,1392,2005,2006,320000,0,0
813,415,1963,4,No,BLQ,RFn,983,400,380,483,1796,TA,7056,71.0,50,5,6,780,1963,1963,140000,0,0
630,0,1925,3,Mn,Unf,Unf,842,0,702,250,1472,Gd,9600,60.0,0,8,5,702,1925,1994,125000,0,0
0,180,2006,3,No,GLQ,RFn,1604,1334,270,660,1604,Gd,8814,68.0,110,5,7,1604,2006,2006,220000,0,0
167,0,1965,3,Gd,None,Fin,1619,1249,103,529,1786,TA,164660,70.0,0,6,5,1499,1965,1965,228950,0,1
0,0,1955,3,Av,BLQ,RFn,1661,831,161,377,1661,Gd,9600,80.0,28,6,6,992,1955,1996,165500,0,0
0,0,1970,1,Av,GLQ,Unf,630,509,121,286,630,TA,1477,21.0,0,4,4,630,1970,1970,80000,0,0
0,305,2009,3,No,GLQ,Fin,2020,1436,570,900,2020,Ex,12220,94.0,54,5,10,2006,2009,2009,402861,0,0
855,0,2001,3,No,GLQ,Fin,810,643,167,528,1665,Gd,8400,70.0,45,6,8,810,2001,2001,227000,0,0
0,0,2004,3,No,GLQ,Fin,1836,24,1836,484,1836,Gd,9100,70.0,33,5,7,1860,2004,2005,216837,0,0
994,0,1985,4,No,Unf,RFn,1378,0,994,432,2372,TA,6600,60.0,287,4,5,994,1892,1965,107500,0,0
0,0,1965,2,Mn,LwQ,Unf,1301,405,740,440,1301,Fa,6911,60.0,0,5,5,1145,1924,1950,100000,0,0
0,0,2006,2,Av,Unf,RFn,1240,0,1240,826,1240,Gd,8556,74.0,93,5,7,1240,2006,2006,194000,0,0
0,0,1957,3,No,Rec,Unf,1244,777,467,336,1244,TA,11988,90.0,40,6,6,1244,1957,1957,150000,0,0
0,281,2002,3,No,None,RFn,1795,0,1777,534,1795,Gd,9742,75.0,159,5,8,1777,2002,2002,230000,0,0
0,106,1992,3,No,GLQ,RFn,1167,560,598,400,1167,Gd,9248,70.0,26,6,6,1158,1992,1992,173000,0,1
0,194,2008,3,No,Unf,None,1578,0,1573,840,1578,Ex,9262,78.0,36,5,8,1573,2008,2009,287090,0,0
915,0,2002,4,No,Unf,Fin,993,0,967,431,1908,Gd,14191,85.0,0,5,8,967,2002,2002,202900,0,0
110,0,0,4,No,None,None,1088,0,901,0,1198,TA,5586,60.0,98,7,6,901,1920,1998,79900,1,0
0,304,2006,2,Gd,None,RFn,1976,1350,626,908,1976,Gd,14977,110.0,63,5,8,1976,2006,2007,440000,0,0
518,0,1940,3,No,Unf,Unf,810,0,686,210,1328,TA,9906,57.0,172,4,4,686,1925,1950,107000,0,0
0,0,1978,3,Av,ALQ,Unf,1268,196,1072,252,1268,Gd,9286,70.0,0,7,5,1268,1977,1989,143500,0,1
625,0,2006,2,No,Unf,Fin,625,0,625,625,1250,Gd,4017,35.0,54,5,7,625,2006,2007,171900,0,0
0,0,0,4,None,None,None,1664,0,0,0,1664,TA,9825,75.0,0,5,5,0,1965,1965,100000,1,0
708,420,1968,3,No,ALQ,RFn,708,404,304,776,1416,TA,11700,90.0,169,6,6,708,1968,1968,179900,0,0
1031,0,1900,4,Mn,Rec,Unf,1260,1046,168,506,2291,TA,7200,60.0,0,6,6,1214,1910,1998,133900,0,0
0,108,2004,3,Mn,Unf,None,1710,0,1710,550,1710,Gd,12118,43.0,48,5,7,1710,2004,2005,240000,0,0
0,0,1921,2,No,LwQ,Unf,616,616,0,205,616,TA,6000,50.0,0,7,5,616,1921,1950,89000,0,0
0,0,1961,3,No,Rec,Unf,1050,915,135,368,1050,TA,10659,70.0,319,6,5,1050,1961,1961,136500,0,1
0,0,1960,1,Gd,BLQ,RFn,1252,429,93,564,1252,TA,13500,70.0,0,7,6,1602,1960,1975,235000,0,1
0,0,2000,3,No,ALQ,Unf,990,746,244,480,990,TA,8072,60.0,64,5,5,990,1994,1995,138000,0,0
0,0,1950,2,Mn,None,Unf,1078,49,0,240,1078,Gd,9717,68.0,0,6,5,1078,1950,1996,142125,0,0
1111,157,1966,5,Gd,LwQ,Fin,976,568,264,444,2087,Gd,12205,70.0,168,8,6,832,1966,2007,187500,0,1
0,85,1960,3,No,BLQ,Unf,1429,594,331,572,1429,Gd,14585,70.0,110,6,6,1144,1960,1987,181900,0,1
0,0,1999,4,No,Unf,Unf,1032,0,360,672,1812,Gd,7630,76.0,0,9,5,360,1900,1996,140000,0,0
0,63,1958,3,Av,GLQ,None,1138,507,81,264,1138,TA,10482,65.0,0,8,6,588,1958,1958,145000,0,0
0,0,1971,3,Av,ALQ,Unf,1484,998,486,487,1484,TA,12243,70.0,0,6,5,1484,1971,1971,175000,0,0
0,18,2003,2,Gd,Unf,Fin,1557,0,1374,420,1557,Gd,3196,70.0,20,5,7,1374,2003,2004,234000,0,1
0,0,1957,2,No,LwQ,Unf,1196,197,999,440,1196,TA,4800,40.0,0,7,4,1196,1916,1990,109900,0,0
0,0,1964,3,No,BLQ,None,864,521,169,624,864,TA,9100,70.0,0,5,5,864,1958,1958,129900,0,0
0,0,1954,3,No,BLQ,Unf,1056,480,108,260,1056,TA,9250,80.0,0,7,5,1056,1954,2005,139400,0,0
1323,391,1994,4,No,GLQ,None,1203,740,425,844,2526,Gd,10120,92.0,78,5,8,1165,1994,1994,290000,0,0
0,11,2005,2,No,GLQ,Fin,1145,16,1129,397,1145,Gd,3182,43.0,16,5,7,1145,2005,2006,160200,0,0
0,116,1962,3,No,LwQ,Unf,1092,170,252,288,1092,TA,11616,70.0,20,5,5,1092,1962,1962,139000,0,1
664,0,1910,2,No,Unf,Unf,768,0,264,360,1432,TA,9600,60.0,0,7,5,264,1910,2002,132000,0,0
0,387,1957,3,No,Rec,RFn,1392,1040,352,458,1392,TA,11900,80.0,0,5,6,1392,1957,1957,166000,0,0
728,0,2005,3,No,Unf,Fin,728,0,728,390,1456,Gd,8461,65.0,24,5,6,728,2005,2006,163990,0,0
0,54,1959,3,No,ALQ,RFn,1053,806,247,312,1053,Gd,10007,72.0,0,7,5,1053,1959,2006,145500,0,0
1440,0,0,8,No,LwQ,None,1440,256,1184,0,3395,Fa,10896,60.0,110,7,6,1440,1914,1995,200000,1,0
0,0,1997,3,No,ALQ,Fin,1287,72,733,576,1287,Gd,9830,70.0,17,7,5,1063,1959,2006,162000,0,1
0,0,1966,2,No,ALQ,None,778,403,212,924,778,TA,6900,71.0,25,6,5,740,1940,1955,120500,0,0
0,381,1971,3,No,Unf,Unf,525,0,525,264,1092,TA,1680,21.0,0,5,6,525,1971,1971,88000,0,0
0,108,1953,1,Mn,Unf,Unf,747,0,600,528,747,TA,5825,52.0,0,5,4,600,1926,1953,79900,0,0
886,0,2003,3,Gd,Unf,Fin,847,0,847,433,1733,Gd,12394,70.0,48,5,7,847,2003,2003,225000,0,1
0,274,2007,3,Av,None,RFn,1646,0,1638,870,1646,Gd,10656,67.0,80,5,8,1638,2006,2007,248900,0,0
631,0,2003,1,No,GLQ,RFn,1518,1351,83,670,2149,Gd,12822,48.0,43,5,7,1434,2003,2003,239686,0,0
0,621,1964,4,Av,Rec,Unf,1582,812,812,390,1582,TA,36500,70.0,198,5,5,1624,1964,1964,190000,0,1
826,0,1925,4,No,BLQ,Unf,916,216,700,424,1742,Gd,17671,121.0,169,9,8,916,1882,1986,168000,0,0
0,0,1963,3,Gd,ALQ,Unf,1040,633,431,648,1040,TA,25286,94.0,0,5,4,1064,1963,1963,132250,0,0
0,1,1958,2,No,Rec,RFn,912,456,456,275,912,TA,10150,70.0,0,5,5,912,1958,1958,114500,0,0
0,350,2000,4,Av,GLQ,RFn,1145,655,490,836,2198,Gd,14260,84.0,84,5,8,1145,2000,2000,250000,0,0
0,164,1976,4,No,Unf,Unf,1680,0,1680,528,1680,TA,11500,70.0,0,6,5,1680,1976,1976,136905,0,1
1479,632,1982,4,Mn,Rec,None,1968,192,536,1014,3447,Gd,14100,70.0,12,9,8,728,1935,1997,381000,0,1
0,0,1974,3,No,LwQ,Unf,926,234,0,484,1316,TA,5500,50.0,0,7,5,926,1929,2001,130000,0,0
1611,0,1998,4,No,Unf,RFn,990,0,612,621,2601,TA,9842,51.0,0,6,5,612,1921,1998,189000,0,0
600,312,1970,3,No,LwQ,Unf,765,765,0,440,1365,TA,2368,24.0,36,6,5,765,1970,1970,125000,0,0
0,72,2007,2,Av,Unf,Fin,1258,0,1258,648,1258,Gd,3922,53.0,16,5,7,1258,2006,2007,172500,0,0
0,53,2006,3,No,GLQ,RFn,1574,24,1550,824,1574,Gd,11957,75.0,104,5,8,1574,2006,2006,232000,0,0
0,0,1969,3,Mn,BLQ,Fin,1096,75,230,299,1096,TA,15870,70.0,32,5,5,1096,1969,1969,138800,0,1
504,158,1973,2,No,BLQ,Unf,483,330,153,264,987,TA,1680,21.0,0,5,6,483,1973,1973,100000,0,0
732,117,2004,3,No,Unf,None,976,0,976,380,1708,Gd,3363,32.0,40,5,7,976,2004,2004,130000,0,0
1818,0,2003,3,No,Unf,Unf,1675,0,1470,870,3493,Gd,18386,87.0,0,9,7,1470,1880,2002,295000,0,0
672,0,1988,4,Av,GLQ,RFn,1080,427,132,492,1752,TA,12134,152.0,12,7,8,559,1988,2005,164000,0,0
0,0,1965,3,Gd,ALQ,RFn,2036,1236,80,513,2036,TA,215245,150.0,0,5,7,2136,1965,1965,375000,0,0
448,0,1936,3,No,Unf,None,896,0,896,240,1344,TA,6240,70.0,114,4,5,896,1936,1950,115000,0,1
533,82,1971,3,Av,ALQ,Unf,576,349,23,288,1109,TA,10500,70.0,0,7,5,372,1971,2005,139000,0,0
676,0,1997,3,Av,GLQ,Fin,794,182,612,388,1470,TA,13869,70.0,75,6,6,794,1997,1997,177000,0,1
0,0,1988,2,Mn,ALQ,Unf,952,852,100,840,952,TA,7350,60.0,0,7,5,952,1951,1951,139000,0,0
0,260,1988,3,No,GLQ,Fin,1680,808,72,540,1680,Gd,21695,70.0,44,9,6,880,1988,2007,222000,0,1
0,180,1964,3,No,Rec,RFn,1516,196,975,472,1516,TA,10004,100.0,0,6,6,1516,1964,1964,167000,0,0
0,328,2007,3,No,GLQ,None,1734,1004,730,928,1734,Ex,12085,93.0,0,5,8,1734,2007,2007,318000,0,0
0,0,1985,1,Av,GLQ,RFn,1502,368,0,528,1502,Gd,6820,70.0,54,5,8,1488,1985,1985,212000,0,1
862,106,2003,2,No,GLQ,RFn,764,567,197,474,1626,Gd,2268,36.0,27,5,7,764,2003,2004,173000,0,0
713,0,1906,3,No,None,Unf,756,0,756,216,1469,TA,10320,60.0,0,7,6,756,1906,1995,135000,0,0
438,100,2007,2,No,GLQ,Fin,1112,812,280,438,1550,Gd,8125,65.0,168,5,7,1092,2006,2007,241000,0,0
0,94,2005,2,No,Unf,None,1368,0,1368,474,1368,Gd,6792,40.0,35,5,7,1368,2005,2006,202665,0,0
1347,370,2006,4,Av,Unf,RFn,1249,0,1249,840,2596,Gd,16259,111.0,154,5,9,1249,2006,2006,342643,0,0
0,0,1958,3,No,LwQ,Unf,1339,504,525,294,1339,TA,7560,70.0,0,6,5,1029,1958,1965,139000,0,0
644,30,1998,4,No,Unf,Fin,1195,0,1195,486,1839,TA,16770,58.0,81,5,7,1195,1998,1998,221000,0,0
1320,132,2004,4,Av,Unf,None,1132,0,1117,691,2452,Gd,13418,108.0,32,5,8,1117,2004,2005,309000,0,0
702,0,2003,3,No,Unf,Fin,807,0,783,393,1509,Gd,7875,63.0,75,5,7,783,2003,2003,180000,0,0
0,0,2001,3,No,GLQ,RFn,1434,20,1434,527,1434,Gd,8529,65.0,39,5,7,1454,2001,2001,189000,0,0
0,88,1991,3,No,GLQ,None,1294,1200,78,496,1294,Gd,7153,70.0,51,5,6,1278,1991,1991,179200,0,1
840,0,1960,3,No,Unf,None,840,0,840,308,1680,TA,15576,63.0,0,7,6,840,1915,1976,177000,0,0
785,105,1994,3,No,GLQ,None,936,814,114,471,1721,Gd,8462,70.0,87,5,6,928,1994,1994,201000,0,0
0,0,1980,3,No,BLQ,Unf,864,600,264,576,864,TA,12735,70.0,0,5,4,864,1972,1972,111250,0,1
0,360,1999,3,No,ALQ,Unf,757,549,195,440,1501,TA,2280,24.0,0,5,7,744,1999,1999,179400,0,0
915,0,1945,5,No,Unf,Unf,1422,0,662,560,2337,TA,13600,85.0,57,5,5,662,1900,1950,90000,0,0
0,102,1988,3,Av,GLQ,None,1872,929,916,604,1872,TA,10400,80.0,39,5,7,1845,1988,1988,241500,0,0
0,0,2004,3,Av,GLQ,Fin,1530,1300,230,630,1530,Gd,14572,182.0,36,5,7,1530,2004,2004,259000,0,0
742,0,0,3,No,Unf,None,742,0,742,0,1484,TA,6300,35.0,291,6,6,742,1914,2001,128000,1,0
0,0,1970,3,Av,GLQ,Unf,630,515,115,286,630,Gd,1526,21.0,0,8,4,630,1970,2002,86000,0,0
0,0,1923,4,No,Unf,Unf,1200,0,1200,312,1200,TA,11340,84.0,0,5,6,1200,1923,1950,125000,0,0
1330,424,1977,4,No,ALQ,Fin,1542,896,434,619,2872,TA,12227,70.0,282,7,6,1330,1977,1995,272000,0,1
0,115,1964,3,Gd,None,RFn,1445,564,563,645,1445,TA,12095,70.0,0,6,6,1127,1964,1964,158000,0,1
0,261,1962,3,No,Unf,Unf,1116,0,1116,440,1116,TA,10000,87.0,0,6,6,1116,1962,1962,160000,0,0
900,0,1984,3,Mn,GLQ,Fin,1190,828,180,577,2090,Gd,5062,70.0,0,5,7,1190,1984,1984,207500,0,1
0,0,1979,2,Gd,GLQ,Unf,943,943,0,600,943,TA,7032,70.0,0,5,5,943,1979,1979,135960,0,1
448,0,1925,3,No,BLQ,Unf,1160,264,712,216,1608,Gd,6171,51.0,16,6,6,976,1925,1990,137450,0,0
0,0,1967,2,None,None,Unf,1296,0,0,516,1296,TA,10791,72.0,0,5,4,0,1967,1967,90000,0,0
0,0,0,3,No,LwQ,None,840,116,556,0,840,TA,4388,55.0,0,7,5,672,1930,1950,87000,1,0
880,342,1968,4,No,BLQ,RFn,1098,552,280,486,1978,TA,9900,70.0,43,5,7,832,1968,1968,176000,0,1
0,210,1961,3,Av,ALQ,RFn,999,867,77,588,999,Ex,12122,70.0,76,9,7,944,1961,2007,178400,0,1
0,0,1976,2,No,LwQ,RFn,958,958,0,440,958,TA,4928,70.0,60,6,6,958,1976,1976,143750,0,1
1178,0,1932,3,No,Rec,Unf,1549,297,556,440,2727,Gd,10570,70.0,74,8,8,853,1932,1994,315000,0,0
0,0,1972,3,No,BLQ,Unf,1167,645,270,495,1167,TA,8731,98.0,0,5,5,915,1920,1950,144000,0,0
831,340,1964,3,Gd,BLQ,RFn,1020,536,169,440,1851,Gd,9760,80.0,42,8,6,822,1964,1993,187000,0,0
0,243,1960,3,No,Unf,Unf,1252,0,1252,528,1252,Gd,10721,80.0,39,6,6,1252,1959,1959,142000,0,0
0,0,0,2,None,None,None,672,0,0,0,912,TA,6240,52.0,0,5,4,0,1947,1950,80500,1,0
0,0,2000,3,No,GLQ,None,1040,732,308,576,1040,Gd,12464,82.0,0,5,5,1040,1996,1996,152000,0,0
756,456,2000,3,No,GLQ,Unf,769,436,320,440,1525,Gd,2117,70.0,0,5,6,756,2000,2000,177000,0,1
1242,0,1998,4,No,None,Fin,1210,281,747,683,2452,Gd,16226,66.0,50,5,8,1028,1998,1999,267000,0,0
0,0,1992,3,No,GLQ,None,3228,1231,1969,546,3228,Gd,12692,70.0,75,5,8,3200,1992,1993,430000,0,1
0,182,2005,2,Gd,GLQ,Fin,1166,655,201,400,1166,Gd,9587,59.0,0,5,7,856,2005,2005,190000,0,0
